khach_hang_id,ho_ten,gioi_tinh,email,so_dien_thoai,dia_chi,tai_khoan_id,mat_khau,vai_tro
KH0956,Huỳnh Đức Huy,Nam,woodjoshua@petersen-jacobs.com,0461118526,"49 Điện Biên Phủ, TP Hồ Chí Minh, Việt Nam",TK0956,*@8_BMf1IW,customer
KH0957,Lê Đức Duy,Nam,luiswalker@hotmail.com,0905741036,"65 Nguyễn Huệ, Nha Trang, Việt Nam",TK0957,J*9yQq$rU$,customer
KH0958,Nguyễn Minh Khang,Nam,dianaalvarez@gmail.com,0442353438,"266 Phạm Văn Đồng, Hà Nội, Việt Nam",TK0958,!5UB6!y&#^,customer
KH0959,Hoàng Văn Minh,Nam,yangelizabeth@maynard.com,0892877396,"275 Điện Biên Phủ, Bình Dương, Việt Nam",TK0959,WVYg5ahd$&,customer
KH0960,Đặng Minh Duy,Nam,karen34@simmons.com,0396091083,"244 Phạm Văn Đồng, Hà Nội, Việt Nam",TK0960,i@5bE2Vk@d,customer
KH0961,Vũ Hoàng Nam,Nam,todd54@morales-merritt.com,0441688764,"1 Điện Biên Phủ, Bình Dương, Việt Nam",TK0961,9)4D3th2Xl,customer
KH0962,Phạm Hoàng Đạt,Nam,reginabrown@yahoo.com,0823056873,"241 Lê Lợi, Đà Nẵng, Việt Nam",TK0962,xZF68wKjO&,customer
KH0963,Đặng Minh Quân,Nam,franklinricardo@hotmail.com,0311818836,"265 Lê Lợi, Đà Nẵng, Việt Nam",TK0963,sR^8Il$H2E,customer
KH0964,Vũ Hoàng Nam,Nam,miguel60@fowler.com,0268792050,"193 Phạm Văn Đồng, TP Hồ Chí Minh, Việt Nam",TK0964,kn*8ChiJzY,customer
KH0965,Phạm Đức Minh,Nam,annettenewton@stevens.com,0977078793,"273 Phạm Văn Đồng, Nha Trang, Việt Nam",TK0965,BZWxI^ia^2,customer
KH0966,Hoàng Đức Quân,Nam,matthewsingh@yahoo.com,0056448238,"51 Quang Trung, Nha Trang, Việt Nam",TK0966,B@C6EPpk!k,customer
KH0967,Huỳnh Minh Quân,Nam,tclark@hart.com,0554581443,"207 Quang Trung, Cần Thơ, Việt Nam",TK0967,J1ST_GbX#p,customer
KH0968,Nguyễn Gia Huy,Nam,joanbarber@rivas.com,0847440473,"141 Trần Hưng Đạo, Cần Thơ, Việt Nam",TK0968,+1GOweOot#,customer
KH0969,Đặng Gia Huy,Nam,colemananthony@little-soto.info,0727655187,"278 Nguyễn Trãi, Cần Thơ, Việt Nam",TK0969,E(V0VSjyiE,customer
KH0970,Lê Hoàng Duy,Nam,jonesjoseph@adkins.com,0957663359,"54 Hai Bà Trưng, Huế, Việt Nam",TK0970,_zQ!cYftw3,customer
KH0971,Vũ Gia Duy,Nam,karenvargas@gmail.com,0562321116,"199 Nguyễn Trãi, Hà Nội, Việt Nam",TK0971,RZXhvyz2^8,customer
KH0972,Hoàng Gia Long,Nam,rogerarmstrong@crosby-barrett.com,0220501397,"228 Điện Biên Phủ, Đà Nẵng, Việt Nam",TK0972,covY5Yf)&0,customer
KH0973,Phạm Hoàng Phúc,Nam,devin85@gmail.com,0182596467,"160 Điện Biên Phủ, Hà Nội, Việt Nam",TK0973,3nYStZxf!b,customer
KH0974,Lê Hoàng Phúc,Nam,kelly63@gmail.com,0303250529,"69 Lê Lợi, Đà Nẵng, Việt Nam",TK0974,2@$wS9MjTp,customer
KH0975,Vũ Hoàng Phúc,Nam,mary02@yahoo.com,0146098821,"44 Nguyễn Trãi, Hà Nội, Việt Nam",TK0975,E+1*Ai4Y)n,customer
KH0976,Huỳnh Đức Long,Nam,kim02@gmail.com,0230246430,"3 Phạm Văn Đồng, Đà Nẵng, Việt Nam",TK0976,5!D7srNz!5,customer
KH0977,Nguyễn Minh Phúc,Nam,sellersjeffrey@hill.biz,0715731580,"110 Nguyễn Huệ, Nha Trang, Việt Nam",TK0977,#j5X!TGae6,customer
KH0978,Phạm Minh Đạt,Nam,cainsusan@hotmail.com,0650999748,"26 Quang Trung, Đà Nẵng, Việt Nam",TK0978,cX5vHOpv@%,customer
KH0979,Đặng Văn Nam,Nam,yangeric@hotmail.com,0443171085,"167 Điện Biên Phủ, Đồng Nai, Việt Nam",TK0979,W^g*3Ry7QB,customer
KH0980,Hoàng Minh Minh,Nam,tranmarie@aguilar.net,0842026983,"147 Quang Trung, Đồng Nai, Việt Nam",TK0980,)6IEdyusn0,customer
KH0981,Trần Văn Khang,Nam,bonnie76@yahoo.com,0624901186,"278 Quang Trung, Hải Phòng, Việt Nam",TK0981,@71QbA0cJI,customer
KH0982,Huỳnh Đức Minh,Nam,kathryn42@jennings.net,0737718080,"173 Phạm Văn Đồng, Cần Thơ, Việt Nam",TK0982,J_Ey2jkiES,customer
KH0983,Bùi Đức Long,Nam,qfranklin@campos-powell.org,0093581456,"181 Quang Trung, Đồng Nai, Việt Nam",TK0983,x!B+1KwYYQ,customer
KH0984,Huỳnh Đức Quân,Nam,ujohnston@ruiz-hester.com,0523142609,"199 Hai Bà Trưng, Hải Phòng, Việt Nam",TK0984,$EZ+Mu@e51,customer
KH0985,Hoàng Gia Nam,Nam,dreese@gmail.com,0688353887,"84 Phạm Văn Đồng, Quảng Ngãi, Việt Nam",TK0985,S^@8aOVb)W,customer
KH0986,Nguyễn Hoàng Đạt,Nam,monicaturner@gmail.com,0602523543,"264 Hai Bà Trưng, Huế, Việt Nam",TK0986,)5ZLTde@6!,customer
KH0987,Lê Hoàng Long,Nam,samuel73@yahoo.com,0988359442,"30 Điện Biên Phủ, Hải Phòng, Việt Nam",TK0987,5UkEZq#@)3,customer
KH0988,Vũ Đức Long,Nam,john99@yang.com,0348966692,"5 Quang Trung, Đà Nẵng, Việt Nam",TK0988,C^(9H8Lsf4,customer
KH0989,Vũ Văn Quân,Nam,ypayne@gmail.com,0706605208,"57 Phạm Văn Đồng, Hà Nội, Việt Nam",TK0989,$SCmy6mlv7,customer
KH0990,Phạm Văn Phúc,Nam,mccoymichael@yahoo.com,0656866741,"252 Lê Lợi, Bình Dương, Việt Nam",TK0990,)hZ8N%9h4W,customer
KH0991,Đặng Minh Minh,Nam,harrisonannette@williams.org,0150498718,"39 Nguyễn Trãi, Nha Trang, Việt Nam",TK0991,CC5Tezqq_9,customer
KH0992,Đặng Đức Quân,Nam,flewis@yahoo.com,0165397240,"1 Nguyễn Trãi, Huế, Việt Nam",TK0992,#rJ06pSnhx,customer
KH0993,Lê Gia Khang,Nam,frenchjake@lopez.com,0947195769,"218 Phạm Văn Đồng, Đồng Nai, Việt Nam",TK0993,S9*s0WcKyJ,customer
KH0994,Nguyễn Hoàng Nam,Nam,thomasatkinson@gmail.com,0322610675,"49 Quang Trung, Đồng Nai, Việt Nam",TK0994,S(I7ILi7ju,customer
KH0995,Phạm Hoàng Nam,Nam,wonganthony@hotmail.com,0733873222,"214 Nguyễn Huệ, Hà Nội, Việt Nam",TK0995,kaJ!2E02A!,customer
KH0996,Bùi Gia Minh,Nam,duncandebbie@moore.com,0704678909,"159 Quang Trung, TP Hồ Chí Minh, Việt Nam",TK0996,xo3PNnOdj%,customer
KH0997,Nguyễn Hoàng Huy,Nam,vbrown@roberts.org,0219232446,"251 Nguyễn Huệ, Quảng Ngãi, Việt Nam",TK0997,M)J%6Xsoat,customer
KH0998,Trần Hoàng Tuấn,Nam,edward50@oneill-silva.net,0849416452,"236 Quang Trung, Cần Thơ, Việt Nam",TK0998,gHWl@hPv)0,customer
KH0999,Vũ Đức Đạt,Nam,michael25@hotmail.com,0616131995,"269 Hai Bà Trưng, Đà Nẵng, Việt Nam",TK0999,QC60bT#mV+,customer
KH1000,Huỳnh Văn Quân,Nam,adamsjacob@reese.com,0160247348,"177 Điện Biên Phủ, Hải Phòng, Việt Nam",TK1000,zyV8QqCWA%,customer
